datetime,epic,offer,bid
7/9/2021 8:00,CC.D.CL.UMP.IP,7288,7285.2
7/9/2021 12:00,CC.D.CL.UMP.IP,7324.3,7321.5
7/9/2021 16:00,CC.D.CL.UMP.IP,7402.5,7399.7
7/9/2021 20:00,CC.D.CL.UMP.IP,7410.3,7407.5
7/10/2021 0:00,CC.D.CL.UMP.IP,7413,7410.2
7/5/2021 0:00,CC.D.LCO.UMP.IP,7597.3,7594.5
7/5/2021 4:00,CC.D.LCO.UMP.IP,7592.1,7589.3
7/5/2021 8:00,CC.D.LCO.UMP.IP,7600.8,7598
7/5/2021 12:00,CC.D.LCO.UMP.IP,7625.3,7622.5
7/5/2021 16:00,CC.D.LCO.UMP.IP,7669.6,7666.8
7/5/2021 20:00,CC.D.LCO.UMP.IP,7689.9,7687.1
7/6/2021 0:00,CC.D.LCO.UMP.IP,7689.3,7686.5
7/6/2021 4:00,CC.D.LCO.UMP.IP,7730,7727.2
7/6/2021 8:00,CC.D.LCO.UMP.IP,7757.6,7754.8
7/6/2021 12:00,CC.D.LCO.UMP.IP,7669.3,7666.5
7/6/2021 16:00,CC.D.LCO.UMP.IP,7437.5,7434.7
7/6/2021 20:00,CC.D.LCO.UMP.IP,7463.8,7461
7/7/2021 0:00,CC.D.LCO.UMP.IP,7474.8,7464.8
7/7/2021 4:00,CC.D.LCO.UMP.IP,7424.7,7421.9
7/7/2021 8:00,CC.D.LCO.UMP.IP,7478.4,7475.6
7/7/2021 12:00,CC.D.LCO.UMP.IP,7543.8,7541
7/7/2021 16:00,CC.D.LCO.UMP.IP,7267.1,7264.3
7/7/2021 20:00,CC.D.LCO.UMP.IP,7284.9,7282.1
7/8/2021 0:00,CC.D.LCO.UMP.IP,7315.6,7305.6
7/8/2021 4:00,CC.D.LCO.UMP.IP,7317.4,7314.6
7/8/2021 8:00,CC.D.LCO.UMP.IP,7244.2,7241.4
7/8/2021 12:00,CC.D.LCO.UMP.IP,7263.1,7260.3
7/8/2021 16:00,CC.D.LCO.UMP.IP,7348.6,7345.8
7/8/2021 20:00,CC.D.LCO.UMP.IP,7403.6,7400.8
7/9/2021 0:00,CC.D.LCO.UMP.IP,7409.2,7406.4
7/9/2021 4:00,CC.D.LCO.UMP.IP,7379.8,7377
7/9/2021 8:00,CC.D.LCO.UMP.IP,7415.3,7412.5
7/9/2021 12:00,CC.D.LCO.UMP.IP,7446.9,7444.1
7/9/2021 16:00,CC.D.LCO.UMP.IP,7524.1,7521.3
7/9/2021 20:00,CC.D.LCO.UMP.IP,7528.1,7525.3
7/10/2021 0:00,CC.D.LCO.UMP.IP,7529,7526.2
7/12/2021 0:00,CC.D.CL.UMP.IP,7414,7411.2
7/12/2021 4:00,CC.D.CL.UMP.IP,7385.9,7383.1
7/12/2021 8:00,CC.D.CL.UMP.IP,7334,7331.2
7/12/2021 12:00,CC.D.CL.UMP.IP,7302.2,7299.4
7/12/2021 16:00,CC.D.CL.UMP.IP,7358.7,7355.9
7/12/2021 20:00,CC.D.CL.UMP.IP,7366.1,7363.3
7/13/2021 0:00,CC.D.CL.UMP.IP,7372.9,7370.1
7/13/2021 4:00,CC.D.CL.UMP.IP,7378.3,7375.5
7/13/2021 8:00,CC.D.CL.UMP.IP,7402.7,7399.9
7/13/2021 12:00,CC.D.CL.UMP.IP,7380.7,7377.9
7/13/2021 16:00,CC.D.CL.UMP.IP,7342.2,7339.4
7/13/2021 20:00,CC.D.LCO.UMP.IP,7597.8,7595
7/14/2021 0:00,CC.D.LCO.UMP.IP,7593,7590.2
7/14/2021 4:00,CC.D.LCO.UMP.IP,7610.8,7608
7/14/2021 8:00,CC.D.LCO.UMP.IP,7559.6,7556.8
7/14/2021 12:00,CC.D.LCO.UMP.IP,7574.1,7571.3
7/14/2021 16:00,CC.D.LCO.UMP.IP,7409.3,7406.5
7/14/2021 20:00,CC.D.LCO.UMP.IP,7418.8,7408.8
7/15/2021 0:00,CC.D.LCO.UMP.IP,7362.4,7359.6
7/15/2021 4:00,CC.D.LCO.UMP.IP,7351.8,7349
7/15/2021 8:00,CC.D.LCO.UMP.IP,7320.4,7317.6
7/15/2021 12:00,CC.D.LCO.UMP.IP,7382.4,7379.6
7/15/2021 16:00,CC.D.LCO.UMP.IP,7299.2,7296.4
7/15/2021 20:00,CC.D.LCO.UMP.IP,7290.3,7286.3
7/16/2021 0:00,CC.D.LCO.UMP.IP,7305.2,7302.4
7/16/2021 4:00,CC.D.LCO.UMP.IP,7276.9,7274.1
7/16/2021 8:00,CC.D.LCO.UMP.IP,7310.2,7307.4
7/16/2021 12:00,CC.D.LCO.UMP.IP,7256.5,7253.7
7/16/2021 16:00,CC.D.LCO.UMP.IP,7303,7300.2
7/16/2021 20:00,CC.D.LCO.UMP.IP,7276.5,7273.7
7/18/2021 20:00,CC.D.LCO.UMP.IP,7281.6,7278.8
7/19/2021 0:00,CC.D.LCO.UMP.IP,7213.2,7210.4
7/19/2021 4:00,CC.D.LCO.UMP.IP,7243.5,7240.7
7/12/2021 0:00,CC.D.LCO.UMP.IP,7526.3,7523.5
7/12/2021 4:00,CC.D.LCO.UMP.IP,7506.3,7503.5
7/12/2021 8:00,CC.D.LCO.UMP.IP,7450.5,7447.7
7/12/2021 12:00,CC.D.LCO.UMP.IP,7426.4,7423.6
7/12/2021 16:00,CC.D.LCO.UMP.IP,7482.9,7480.1
7/12/2021 20:00,CC.D.LCO.UMP.IP,7491.5,7488.7
7/13/2021 0:00,CC.D.LCO.UMP.IP,7485.6,7481.6
7/13/2021 4:00,CC.D.LCO.UMP.IP,7500.1,7497.3
7/13/2021 8:00,CC.D.LCO.UMP.IP,7529.4,7526.6
7/13/2021 12:00,CC.D.LCO.UMP.IP,7514.3,7511.5
7/13/2021 16:00,CC.D.LCO.UMP.IP,7479.5,7476.7
7/13/2021 20:00,CC.D.CL.UMP.IP,7466.9,7464.1
7/14/2021 0:00,CC.D.CL.UMP.IP,7455.7,7452.9
7/14/2021 4:00,CC.D.CL.UMP.IP,7473.2,7470.4
7/14/2021 8:00,CC.D.CL.UMP.IP,7428.7,7425.9
7/14/2021 12:00,CC.D.CL.UMP.IP,7429.6,7426.8
7/14/2021 16:00,CC.D.CL.UMP.IP,7241.3,7238.5
7/14/2021 20:00,CC.D.CL.UMP.IP,7241.4,7238.6
7/15/2021 0:00,CC.D.CL.UMP.IP,7194.3,7191.5
7/15/2021 4:00,CC.D.CL.UMP.IP,7172.8,7170
7/15/2021 8:00,CC.D.CL.UMP.IP,7144,7141.2
7/15/2021 12:00,CC.D.CL.UMP.IP,7215.9,7213.1
7/15/2021 16:00,CC.D.CL.UMP.IP,7137.3,7134.5
7/15/2021 20:00,CC.D.CL.UMP.IP,7119.3,7116.5
7/16/2021 0:00,CC.D.CL.UMP.IP,7139.7,7136.9
7/16/2021 4:00,CC.D.CL.UMP.IP,7110.5,7107.7
7/16/2021 8:00,CC.D.CL.UMP.IP,7147.3,7144.5
7/16/2021 12:00,CC.D.CL.UMP.IP,7089.1,7086.3
7/16/2021 16:00,CC.D.CL.UMP.IP,7141.8,7139
7/16/2021 20:00,CC.D.CL.UMP.IP,7122.5,7118.5
7/18/2021 20:00,CC.D.CL.UMP.IP,7131.9,7129.1
7/19/2021 0:00,CC.D.CL.UMP.IP,7054.5,7051.7
7/19/2021 4:00,CC.D.CL.UMP.IP,7041.6,7038.8
7/19/2021 8:00,CC.D.CL.UMP.IP,7020.6,7017.8
7/19/2021 12:00,CC.D.CL.UMP.IP,6855.3,6852.5
7/19/2021 16:00,CC.D.CL.UMP.IP,6690.5,6687.7
7/19/2021 20:00,CC.D.CL.UMP.IP,6606.3,6603.5
7/20/2021 0:00,CC.D.CL.UMP.IP,6663.6,6660.8
7/20/2021 4:00,CC.D.CL.UMP.IP,6626.9,6624.1
7/20/2021 8:00,CC.D.CL.UMP.IP,6686.8,6684
7/20/2021 12:00,CC.D.CL.UMP.IP,6620.1,6617.3
7/20/2021 16:00,CC.D.CL.UMP.IP,6692.5,6689.7
7/20/2021 20:00,CC.D.CL.UMP.IP,6710.8,6708
7/21/2021 0:00,CC.D.CL.UMP.IP,6647.1,6644.3
7/21/2021 4:00,CC.D.CL.UMP.IP,6642.2,6639.4
7/21/2021 8:00,CC.D.CL.UMP.IP,6724,6721.2
7/21/2021 12:00,CC.D.CL.UMP.IP,6798.9,6796.1
7/21/2021 16:00,CC.D.CL.UMP.IP,7026.5,7023.7
7/21/2021 20:00,CC.D.CL.UMP.IP,7014.1,7011.3
7/22/2021 0:00,CC.D.CL.UMP.IP,7019.7,7016.9
7/22/2021 4:00,CC.D.CL.UMP.IP,6996.5,6993.7
7/22/2021 8:00,CC.D.CL.UMP.IP,7010.7,7007.9
7/22/2021 12:00,CC.D.CL.UMP.IP,7084.8,7082
7/22/2021 16:00,CC.D.CL.UMP.IP,7063.4,7060.6
7/19/2021 8:00,CC.D.LCO.UMP.IP,7221.5,7218.7
7/19/2021 12:00,CC.D.LCO.UMP.IP,7073.4,7070.6
7/19/2021 16:00,CC.D.LCO.UMP.IP,6911.4,6908.6
7/19/2021 20:00,CC.D.LCO.UMP.IP,6812.7,6809.9
7/20/2021 0:00,CC.D.LCO.UMP.IP,6841.8,6831.8
7/20/2021 4:00,CC.D.LCO.UMP.IP,6832.7,6829.9
7/20/2021 8:00,CC.D.LCO.UMP.IP,6903.3,6900.5
7/20/2021 12:00,CC.D.LCO.UMP.IP,6824.6,6821.8
7/20/2021 16:00,CC.D.LCO.UMP.IP,6904,6901.2
7/20/2021 20:00,CC.D.LCO.UMP.IP,6913.1,6910.3
7/21/2021 0:00,CC.D.LCO.UMP.IP,6827.6,6817.6
7/21/2021 4:00,CC.D.LCO.UMP.IP,6843.5,6840.7
7/21/2021 8:00,CC.D.LCO.UMP.IP,6929.5,6926.7
7/21/2021 12:00,CC.D.LCO.UMP.IP,6981.9,6979.1
7/21/2021 16:00,CC.D.LCO.UMP.IP,7179.9,7177.1
7/21/2021 20:00,CC.D.LCO.UMP.IP,7169.5,7166.7
7/22/2021 0:00,CC.D.LCO.UMP.IP,7178.1,7174.1
7/22/2021 4:00,CC.D.LCO.UMP.IP,7143.4,7140.6
7/22/2021 8:00,CC.D.LCO.UMP.IP,7158.4,7155.6
7/22/2021 12:00,CC.D.LCO.UMP.IP,7238.5,7235.7
7/22/2021 16:00,CC.D.LCO.UMP.IP,7221.7,7218.9
7/26/2021 0:00,CC.D.CL.UMP.IP,7218.1,7215.3
7/26/2021 4:00,CC.D.CL.UMP.IP,7147.7,7144.9
7/26/2021 8:00,CC.D.CL.UMP.IP,7101.7,7098.9
7/26/2021 12:00,CC.D.CL.UMP.IP,7155,7152.2
7/26/2021 16:00,CC.D.CL.UMP.IP,7148.5,7145.7
7/26/2021 20:00,CC.D.CL.UMP.IP,7203.2,7200.4
7/26/2021 0:00,CC.D.LCO.UMP.IP,7380.4,7377.6
7/26/2021 4:00,CC.D.LCO.UMP.IP,7306.2,7303.4
7/26/2021 8:00,CC.D.LCO.UMP.IP,7270.3,7267.5
7/26/2021 12:00,CC.D.LCO.UMP.IP,7324.1,7321.3
7/26/2021 16:00,CC.D.LCO.UMP.IP,7331.6,7328.8
7/26/2021 20:00,CC.D.LCO.UMP.IP,7396.9,7394.1
7/27/2021 0:00,CC.D.CL.UMP.IP,7194.5,7191.7
7/27/2021 0:00,CC.D.LCO.UMP.IP,7395.1,7385.1
7/27/2021 4:00,CC.D.CL.UMP.IP,7204.2,7201.4
7/27/2021 4:00,CC.D.LCO.UMP.IP,7407.5,7404.7
7/27/2021 8:00,CC.D.CL.UMP.IP,7169.2,7166.4
7/27/2021 8:00,CC.D.LCO.UMP.IP,7370.5,7367.7
7/27/2021 12:00,CC.D.CL.UMP.IP,7176.9,7174.1
7/27/2021 12:00,CC.D.LCO.UMP.IP,7385.1,7382.3
7/27/2021 16:00,CC.D.CL.UMP.IP,7137.1,7134.3
7/27/2021 16:00,CC.D.LCO.UMP.IP,7344.9,7342.1
7/27/2021 20:00,CC.D.CL.UMP.IP,7168.4,7165.6
7/27/2021 20:00,CC.D.LCO.UMP.IP,7367.5,7364.7
7/28/2021 0:00,CC.D.CL.UMP.IP,7186,7183.2
7/28/2021 0:00,CC.D.LCO.UMP.IP,7387.4,7384.6
7/28/2021 4:00,CC.D.CL.UMP.IP,7196.3,7193.5
7/28/2021 4:00,CC.D.LCO.UMP.IP,7395.4,7392.6
7/28/2021 8:00,CC.D.CL.UMP.IP,7176.9,7174.1
7/28/2021 8:00,CC.D.LCO.UMP.IP,7375.8,7373
7/28/2021 12:00,CC.D.CL.UMP.IP,7184.1,7181.3
7/28/2021 12:00,CC.D.LCO.UMP.IP,7384.3,7381.5
7/28/2021 16:00,CC.D.CL.UMP.IP,7204.7,7201.9
7/28/2021 16:00,CC.D.LCO.UMP.IP,7389.8,7387
7/28/2021 20:00,CC.D.CL.UMP.IP,7204.6,7201.8
7/28/2021 20:00,CC.D.LCO.UMP.IP,7370.3,7367.5
7/29/2021 0:00,CC.D.CL.UMP.IP,7221,7218.2
7/29/2021 0:00,CC.D.LCO.UMP.IP,7387.8,7385
7/29/2021 4:00,CC.D.CL.UMP.IP,7244.3,7241.5
7/29/2021 4:00,CC.D.LCO.UMP.IP,7410.4,7407.6
7/29/2021 8:00,CC.D.CL.UMP.IP,7281.7,7278.9
7/29/2021 8:00,CC.D.LCO.UMP.IP,7439,7436.2
7/29/2021 12:00,CC.D.CL.UMP.IP,7265,7262.2
7/29/2021 12:00,CC.D.LCO.UMP.IP,7440.2,7437.4
7/29/2021 16:00,CC.D.CL.UMP.IP,7312.7,7309.9
7/29/2021 16:00,CC.D.LCO.UMP.IP,7486.8,7484
7/29/2021 20:00,CC.D.CL.UMP.IP,7339.4,7336.6
7/29/2021 20:00,CC.D.LCO.UMP.IP,7506.9,7504.1
7/30/2021 0:00,CC.D.CL.UMP.IP,7309.8,7307
7/30/2021 0:00,CC.D.LCO.UMP.IP,7479.5,7476.7
7/30/2021 4:00,CC.D.CL.UMP.IP,7295.6,7292.8
7/30/2021 4:00,CC.D.LCO.UMP.IP,7459.6,7456.8
7/30/2021 8:00,CC.D.CL.UMP.IP,7308.4,7305.6
7/30/2021 8:00,CC.D.LCO.UMP.IP,7476.7,7473.9
7/30/2021 12:00,CC.D.CL.UMP.IP,7319.4,7316.6
7/30/2021 12:00,CC.D.LCO.UMP.IP,7491.7,7488.9
7/30/2021 16:00,CC.D.CL.UMP.IP,7355.2,7352.4
7/30/2021 16:00,CC.D.LCO.UMP.IP,7527.5,7524.7
7/30/2021 20:00,CC.D.CL.UMP.IP,7348.2,7345.4
7/30/2021 20:00,CC.D.LCO.UMP.IP,7510.1,7507.3
8/2/2021 0:00,CC.D.CL.UMP.IP,7342.2,7339.4
8/2/2021 0:00,CC.D.LCO.UMP.IP,7507.4,7504.6
8/2/2021 4:00,CC.D.CL.UMP.IP,7283.3,7280.5
8/2/2021 4:00,CC.D.LCO.UMP.IP,7444.8,7442
8/2/2021 8:00,CC.D.CL.UMP.IP,7263.7,7260.9
8/2/2021 8:00,CC.D.LCO.UMP.IP,7432.8,7430
8/2/2021 12:00,CC.D.CL.UMP.IP,7263.2,7260.4
8/2/2021 12:00,CC.D.LCO.UMP.IP,7439.8,7437
8/2/2021 16:00,CC.D.CL.UMP.IP,7048.9,7046.1
8/2/2021 16:00,CC.D.LCO.UMP.IP,7242.3,7239.5
8/2/2021 20:00,CC.D.CL.UMP.IP,7109.2,7106.4
8/2/2021 20:00,CC.D.LCO.UMP.IP,7293.9,7291.1
8/3/2021 0:00,CC.D.CL.UMP.IP,7111.6,7108.8
8/3/2021 0:00,CC.D.LCO.UMP.IP,7300,7297.2
8/3/2021 4:00,CC.D.CL.UMP.IP,7098.3,7095.5
8/3/2021 4:00,CC.D.LCO.UMP.IP,7283,7280.2
8/3/2021 8:00,CC.D.CL.UMP.IP,7110.4,7107.6
8/3/2021 8:00,CC.D.LCO.UMP.IP,7293.5,7290.7
8/3/2021 12:00,CC.D.CL.UMP.IP,7102.8,7100
8/3/2021 12:00,CC.D.LCO.UMP.IP,7294.1,7291.3
8/3/2021 16:00,CC.D.CL.UMP.IP,7046.5,7043.7
8/3/2021 16:00,CC.D.LCO.UMP.IP,7246.7,7243.9
8/3/2021 20:00,CC.D.CL.UMP.IP,7035.8,7033
8/3/2021 20:00,CC.D.LCO.UMP.IP,7237.8,7235
8/4/2021 0:00,CC.D.CL.UMP.IP,7021.8,7019
8/4/2021 0:00,CC.D.LCO.UMP.IP,7230,7227.2
8/4/2021 4:00,CC.D.CL.UMP.IP,7024.5,7021.7
8/4/2021 4:00,CC.D.LCO.UMP.IP,7235.7,7232.9
8/4/2021 8:00,CC.D.CL.UMP.IP,7046.3,7043.5
8/4/2021 8:00,CC.D.LCO.UMP.IP,7262.3,7259.5
8/4/2021 12:00,CC.D.CL.UMP.IP,6897.4,6894.6
8/4/2021 12:00,CC.D.LCO.UMP.IP,7117.9,7115.1
8/4/2021 16:00,CC.D.CL.UMP.IP,6790.2,6787.4
8/4/2021 16:00,CC.D.LCO.UMP.IP,7027,7024.2
8/4/2021 20:00,CC.D.CL.UMP.IP,6775.5,6772.7
8/4/2021 20:00,CC.D.LCO.UMP.IP,7007.4,7004.6
8/5/2021 0:00,CC.D.CL.UMP.IP,6793.8,6791
8/5/2021 0:00,CC.D.LCO.UMP.IP,7023.8,7021
8/5/2021 4:00,CC.D.CL.UMP.IP,6821.5,6818.7
8/5/2021 4:00,CC.D.LCO.UMP.IP,7051.5,7048.7
8/5/2021 8:00,CC.D.CL.UMP.IP,6793.3,6790.5
8/5/2021 8:00,CC.D.LCO.UMP.IP,7027.1,7024.3
8/5/2021 12:00,CC.D.CL.UMP.IP,6781.8,6779
8/5/2021 12:00,CC.D.LCO.UMP.IP,7017.2,7014.4
8/5/2021 16:00,CC.D.CL.UMP.IP,6872.6,6869.8
8/5/2021 16:00,CC.D.LCO.UMP.IP,7101.8,7099
8/5/2021 20:00,CC.D.CL.UMP.IP,6903.1,6900.3
8/5/2021 20:00,CC.D.LCO.UMP.IP,7124.5,7121.7
8/6/2021 0:00,CC.D.CL.UMP.IP,6883.2,6880.4
8/6/2021 0:00,CC.D.LCO.UMP.IP,7107.2,7104.4
8/6/2021 4:00,CC.D.CL.UMP.IP,6899.3,6896.5
8/6/2021 4:00,CC.D.LCO.UMP.IP,7127.3,7124.5
8/6/2021 8:00,CC.D.CL.UMP.IP,6919.9,6917.1
8/6/2021 8:00,CC.D.LCO.UMP.IP,7149.9,7147.1
8/6/2021 12:00,CC.D.CL.UMP.IP,6965.7,6962.9
8/6/2021 12:00,CC.D.LCO.UMP.IP,7196.5,7193.7
8/6/2021 16:00,CC.D.CL.UMP.IP,6816.5,6813.7
8/6/2021 16:00,CC.D.LCO.UMP.IP,7063.1,7060.3
8/6/2021 20:00,CC.D.CL.UMP.IP,6802.3,6799.5
8/6/2021 20:00,CC.D.LCO.UMP.IP,7042.9,7040.1
8/9/2021 0:00,CC.D.CL.UMP.IP,6703.5,6700.7
8/9/2021 0:00,CC.D.LCO.UMP.IP,6943.3,6940.5
8/9/2021 4:00,CC.D.CL.UMP.IP,6685.8,6683
8/9/2021 4:00,CC.D.LCO.UMP.IP,6931.1,6928.3
8/9/2021 8:00,CC.D.CL.UMP.IP,6592.2,6589.4
8/9/2021 8:00,CC.D.LCO.UMP.IP,6837.2,6834.4
8/9/2021 12:00,CC.D.CL.UMP.IP,6577.7,6574.9
8/9/2021 12:00,CC.D.LCO.UMP.IP,6812.6,6809.8
8/9/2021 16:00,CC.D.CL.UMP.IP,6628.2,6625.4
8/9/2021 16:00,CC.D.LCO.UMP.IP,6879.1,6876.3
8/9/2021 20:00,CC.D.CL.UMP.IP,6663.9,6661.1
8/9/2021 20:00,CC.D.LCO.UMP.IP,6908.8,6906
8/10/2021 0:00,CC.D.CL.UMP.IP,6682.9,6680.1
8/10/2021 0:00,CC.D.LCO.UMP.IP,6924.5,6921.7
8/10/2021 4:00,CC.D.CL.UMP.IP,6674.2,6671.4
8/10/2021 4:00,CC.D.LCO.UMP.IP,6915.7,6912.9
8/10/2021 8:00,CC.D.CL.UMP.IP,6768.9,6766.1
8/10/2021 8:00,CC.D.LCO.UMP.IP,7003.8,7001
8/10/2021 12:00,CC.D.CL.UMP.IP,6740.2,6737.4
8/10/2021 12:00,CC.D.LCO.UMP.IP,6977.5,6974.7
8/10/2021 16:00,CC.D.CL.UMP.IP,6834.1,6831.3
8/10/2021 16:00,CC.D.LCO.UMP.IP,7070.4,7067.6
8/10/2021 20:00,CC.D.CL.UMP.IP,6826.8,6824
8/10/2021 20:00,CC.D.LCO.UMP.IP,7059.6,7056.8
8/11/2021 0:00,CC.D.CL.UMP.IP,6835.4,6832.6
8/11/2021 0:00,CC.D.LCO.UMP.IP,7068.7,7065.9
8/11/2021 4:00,CC.D.CL.UMP.IP,6797.6,6794.8
8/11/2021 4:00,CC.D.LCO.UMP.IP,7034.9,7032.1
8/11/2021 8:00,CC.D.CL.UMP.IP,6831.9,6829.1
8/11/2021 8:00,CC.D.LCO.UMP.IP,7069.2,7066.4
8/11/2021 12:00,CC.D.CL.UMP.IP,6716.1,6713.3
8/11/2021 12:00,CC.D.LCO.UMP.IP,6953.7,6950.9
8/11/2021 16:00,CC.D.CL.UMP.IP,6750.2,6747.4
8/11/2021 16:00,CC.D.LCO.UMP.IP,6981.8,6979
8/11/2021 20:00,CC.D.CL.UMP.IP,6915.6,6912.8
8/11/2021 20:00,CC.D.LCO.UMP.IP,7139.4,7136.6
8/12/2021 0:00,CC.D.CL.UMP.IP,6920.5,6917.7
8/12/2021 0:00,CC.D.LCO.UMP.IP,7145.2,7142.4
8/12/2021 4:00,CC.D.CL.UMP.IP,6912.9,6910.1
8/12/2021 4:00,CC.D.LCO.UMP.IP,7132.1,7129.3
8/12/2021 8:00,CC.D.CL.UMP.IP,6923.6,6920.8
8/12/2021 8:00,CC.D.LCO.UMP.IP,7147,7144.2
8/12/2021 12:00,CC.D.CL.UMP.IP,6870.5,6867.7
8/12/2021 12:00,CC.D.LCO.UMP.IP,7097.5,7094.7
8/12/2021 16:00,CC.D.CL.UMP.IP,6908.6,6905.8
8/12/2021 16:00,CC.D.LCO.UMP.IP,7122.7,7119.9
8/12/2021 20:00,CC.D.CL.UMP.IP,6876.9,6874.1
8/12/2021 20:00,CC.D.LCO.UMP.IP,7098.5,7095.7
8/13/2021 0:00,CC.D.CL.UMP.IP,6870.3,6867.5
8/13/2021 0:00,CC.D.LCO.UMP.IP,7089.9,7087.1
8/13/2021 4:00,CC.D.CL.UMP.IP,6848,6845.2
8/13/2021 4:00,CC.D.LCO.UMP.IP,7071.9,7069.1
8/13/2021 8:00,CC.D.CL.UMP.IP,6855.7,6852.9
8/13/2021 8:00,CC.D.LCO.UMP.IP,7083,7080.2
8/13/2021 12:00,CC.D.CL.UMP.IP,6872,6869.2
8/13/2021 12:00,CC.D.LCO.UMP.IP,7096.5,7093.7
8/13/2021 16:00,CC.D.CL.UMP.IP,6848.2,6845.4
8/13/2021 16:00,CC.D.LCO.UMP.IP,7061.8,7059
8/13/2021 20:00,CC.D.CL.UMP.IP,6781.1,6778.3
8/13/2021 20:00,CC.D.LCO.UMP.IP,7001.1,6998.3
8/16/2021 0:00,CC.D.CL.UMP.IP,6787.7,6784.9
8/16/2021 0:00,CC.D.LCO.UMP.IP,7004.5,7001.7
8/16/2021 4:00,CC.D.CL.UMP.IP,6748.1,6745.3
8/16/2021 4:00,CC.D.LCO.UMP.IP,6963.4,6960.6
8/16/2021 8:00,CC.D.CL.UMP.IP,6695.9,6693.1
8/16/2021 8:00,CC.D.LCO.UMP.IP,6924,6921.2
8/16/2021 12:00,CC.D.CL.UMP.IP,6715.8,6713
8/16/2021 12:00,CC.D.LCO.UMP.IP,6942.3,6939.5
8/16/2021 16:00,CC.D.CL.UMP.IP,6751.8,6749
8/16/2021 16:00,CC.D.LCO.UMP.IP,6972,6969.2
8/16/2021 20:00,CC.D.CL.UMP.IP,6723.6,6720.8
8/16/2021 20:00,CC.D.LCO.UMP.IP,6947,6944.2
8/17/2021 0:00,CC.D.CL.UMP.IP,6735,6732.2
8/17/2021 0:00,CC.D.LCO.UMP.IP,6954.4,6951.6
8/17/2021 4:00,CC.D.CL.UMP.IP,6706.9,6704.1
8/17/2021 4:00,CC.D.LCO.UMP.IP,6928.3,6925.5
8/17/2021 8:00,CC.D.CL.UMP.IP,6669.2,6666.4
8/17/2021 8:00,CC.D.LCO.UMP.IP,6892.4,6889.6
8/17/2021 12:00,CC.D.CL.UMP.IP,6670,6667.2
8/17/2021 12:00,CC.D.LCO.UMP.IP,6900.4,6897.6
8/17/2021 16:00,CC.D.CL.UMP.IP,6667.9,6665.1
8/17/2021 16:00,CC.D.LCO.UMP.IP,6906.3,6903.5
8/17/2021 20:00,CC.D.CL.UMP.IP,6653.8,6651
