datetime,epic,offer,bid
9/23/2022 17:00,IX.D.SPTRD.IFA.IP,3681.07,3680.67
9/23/2022 21:00,IX.D.SPTRD.IFA.IP,3698.71,3697.21
9/20/2022 1:00,IX.D.DOW.IFA.IP,31072.5,31067.7
9/20/2022 5:00,IX.D.DOW.IFA.IP,31078.5,31073.7
9/20/2022 9:00,IX.D.DOW.IFA.IP,30994.4,30990.8
9/20/2022 13:00,IX.D.DOW.IFA.IP,30823.9,30820.3
9/20/2022 17:00,IX.D.DOW.IFA.IP,30681.7,30679.3
9/20/2022 21:00,IX.D.DOW.IFA.IP,30755.1,30745.3
9/21/2022 1:00,IX.D.DOW.IFA.IP,30742.8,30738
9/21/2022 5:00,IX.D.DOW.IFA.IP,30744.3,30739.5
9/21/2022 9:00,IX.D.DOW.IFA.IP,30732.7,30729.1
9/21/2022 13:00,IX.D.DOW.IFA.IP,30854.2,30850.6
9/21/2022 17:00,IX.D.DOW.IFA.IP,30808.3,30805.9
9/21/2022 21:00,IX.D.DOW.IFA.IP,30157.1,30147.3
9/22/2022 1:00,IX.D.DOW.IFA.IP,30010.1,30005.3
9/22/2022 5:00,IX.D.DOW.IFA.IP,30089.6,30084.8
9/22/2022 9:00,IX.D.DOW.IFA.IP,30329.5,30325.9
9/22/2022 13:00,IX.D.DOW.IFA.IP,30282.5,30278.9
9/22/2022 17:00,IX.D.DOW.IFA.IP,30129.3,30126.9
9/22/2022 21:00,IX.D.DOW.IFA.IP,30114.1,30104.3
9/23/2022 1:00,IX.D.DOW.IFA.IP,30130.7,30125.9
9/23/2022 5:00,IX.D.DOW.IFA.IP,29991.2,29986.4
9/23/2022 9:00,IX.D.DOW.IFA.IP,29907.6,29904
9/23/2022 13:00,IX.D.DOW.IFA.IP,29671.1,29667.5
9/23/2022 17:00,IX.D.DOW.IFA.IP,29490.3,29487.9
9/23/2022 21:00,IX.D.DOW.IFA.IP,29612.6,29602.8
9/26/2022 1:00,IX.D.SPTRD.IFA.IP,3684.86,3684.26
9/27/2022 17:00,IX.D.SPTRD.IFA.IP,3641.29,3640.89
9/27/2022 21:00,IX.D.SPTRD.IFA.IP,3652.88,3651.38
9/28/2022 1:00,IX.D.SPTRD.IFA.IP,3652.34,3651.74
9/28/2022 5:00,IX.D.SPTRD.IFA.IP,3626.09,3625.49
9/28/2022 9:00,IX.D.SPTRD.IFA.IP,3623.84,3623.24
9/28/2022 13:00,IX.D.SPTRD.IFA.IP,3657.59,3656.99
9/28/2022 17:00,IX.D.SPTRD.IFA.IP,3703.66,3703.26
9/28/2022 21:00,IX.D.SPTRD.IFA.IP,3715.89,3714.39
9/29/2022 1:00,IX.D.SPTRD.IFA.IP,3716.12,3715.52
9/29/2022 5:00,IX.D.SPTRD.IFA.IP,3719.12,3718.52
9/29/2022 9:00,IX.D.SPTRD.IFA.IP,3673.62,3673.02
9/29/2022 13:00,IX.D.SPTRD.IFA.IP,3669.75,3669.15
9/29/2022 17:00,IX.D.SPTRD.IFA.IP,3635.88,3635.48
9/29/2022 21:00,IX.D.SPTRD.IFA.IP,3647.08,3645.58
9/30/2022 1:00,IX.D.SPTRD.IFA.IP,3646.42,3645.82
9/30/2022 5:00,IX.D.SPTRD.IFA.IP,3636.67,3636.07
9/30/2022 9:00,IX.D.SPTRD.IFA.IP,3679.42,3678.82
9/30/2022 13:00,IX.D.SPTRD.IFA.IP,3648.92,3648.32
9/30/2022 17:00,IX.D.SPTRD.IFA.IP,3639.32,3638.92
9/30/2022 21:00,IX.D.SPTRD.IFA.IP,3593.62,3592.12
10/1/2022 1:00,IX.D.SPTRD.IFA.IP,3593.7,3592.2
9/26/2022 1:00,IX.D.DOW.IFA.IP,29543.8,29539
9/27/2022 17:00,IX.D.DOW.IFA.IP,29113.7,29111.3
9/27/2022 21:00,IX.D.DOW.IFA.IP,29186.5,29176.7
9/28/2022 1:00,IX.D.DOW.IFA.IP,29156.8,29152
9/28/2022 5:00,IX.D.DOW.IFA.IP,28998.3,28993.5
9/28/2022 9:00,IX.D.DOW.IFA.IP,29000.2,28996.6
9/28/2022 13:00,IX.D.DOW.IFA.IP,29267.7,29264.1
9/28/2022 17:00,IX.D.DOW.IFA.IP,29595.7,29593.3
9/28/2022 21:00,IX.D.DOW.IFA.IP,29672,29662.2
9/29/2022 1:00,IX.D.DOW.IFA.IP,29668.5,29663.7
9/29/2022 5:00,IX.D.DOW.IFA.IP,29697,29692.2
9/29/2022 9:00,IX.D.DOW.IFA.IP,29362.4,29358.8
9/29/2022 13:00,IX.D.DOW.IFA.IP,29375.9,29372.3
9/29/2022 17:00,IX.D.DOW.IFA.IP,29187.3,29184.9
9/29/2022 21:00,IX.D.DOW.IFA.IP,29253.6,29243.8
9/30/2022 1:00,IX.D.DOW.IFA.IP,29240.9,29236.1
9/30/2022 5:00,IX.D.DOW.IFA.IP,29153.9,29149.1
9/30/2022 9:00,IX.D.DOW.IFA.IP,29484.3,29480.7
9/30/2022 13:00,IX.D.DOW.IFA.IP,29256.3,29252.7
9/30/2022 17:00,IX.D.DOW.IFA.IP,29118.5,29116.1
9/30/2022 21:00,IX.D.DOW.IFA.IP,28783.1,28773.3
10/3/2022 1:00,IX.D.SPTRD.IFA.IP,3564.24,3563.64
10/3/2022 5:00,IX.D.SPTRD.IFA.IP,3583.86,3583.26
10/3/2022 9:00,IX.D.SPTRD.IFA.IP,3586.99,3586.39
10/3/2022 13:00,IX.D.SPTRD.IFA.IP,3624.24,3623.64
10/3/2022 17:00,IX.D.SPTRD.IFA.IP,3656.39,3655.99
10/3/2022 21:00,IX.D.SPTRD.IFA.IP,3682.79,3681.29
10/4/2022 1:00,IX.D.SPTRD.IFA.IP,3701.19,3700.59
10/4/2022 5:00,IX.D.SPTRD.IFA.IP,3712.57,3711.97
10/4/2022 9:00,IX.D.SPTRD.IFA.IP,3733.07,3732.47
10/4/2022 13:00,IX.D.SPTRD.IFA.IP,3738.07,3737.47
10/4/2022 17:00,IX.D.SPTRD.IFA.IP,3775.22,3774.82
10/4/2022 21:00,IX.D.SPTRD.IFA.IP,3791.16,3789.66
10/5/2022 1:00,IX.D.SPTRD.IFA.IP,3775.16,3774.56
10/5/2022 5:00,IX.D.SPTRD.IFA.IP,3769.91,3769.31
10/5/2022 9:00,IX.D.SPTRD.IFA.IP,3762.03,3761.43
10/5/2022 13:00,IX.D.SPTRD.IFA.IP,3752.16,3751.56
10/5/2022 17:00,IX.D.SPTRD.IFA.IP,3768.06,3767.66
10/6/2022 1:00,IX.D.SPTRD.IFA.IP,3801.4,3800.8
10/6/2022 5:00,IX.D.SPTRD.IFA.IP,3800.9,3800.3
10/6/2022 9:00,IX.D.SPTRD.IFA.IP,3767.52,3766.92
10/6/2022 13:00,IX.D.SPTRD.IFA.IP,3774.65,3774.05
10/6/2022 17:00,IX.D.SPTRD.IFA.IP,3766.79,3766.39
10/6/2022 21:00,IX.D.SPTRD.IFA.IP,3739.53,3738.03
10/7/2022 1:00,IX.D.SPTRD.IFA.IP,3738.23,3737.63
10/7/2022 5:00,IX.D.SPTRD.IFA.IP,3734.61,3734.01
10/7/2022 9:00,IX.D.SPTRD.IFA.IP,3739.86,3739.26
10/7/2022 13:00,IX.D.SPTRD.IFA.IP,3702.36,3701.76
10/7/2022 17:00,IX.D.SPTRD.IFA.IP,3649.35,3648.95
10/7/2022 21:00,IX.D.SPTRD.IFA.IP,3639.96,3638.46
10/8/2022 1:00,IX.D.SPTRD.IFA.IP,3640,3638.5
10/3/2022 1:00,IX.D.DOW.IFA.IP,28624.6,28619.8
10/3/2022 5:00,IX.D.DOW.IFA.IP,28772.1,28767.3
10/3/2022 9:00,IX.D.DOW.IFA.IP,28805.5,28801.9
10/3/2022 13:00,IX.D.DOW.IFA.IP,29060,29056.4
10/3/2022 17:00,IX.D.DOW.IFA.IP,29343.1,29340.7
10/3/2022 21:00,IX.D.DOW.IFA.IP,29508.3,29498.5
10/4/2022 1:00,IX.D.DOW.IFA.IP,29628.1,29623.3
10/4/2022 5:00,IX.D.DOW.IFA.IP,29721.1,29716.3
10/4/2022 9:00,IX.D.DOW.IFA.IP,29854.5,29850.9
10/4/2022 13:00,IX.D.DOW.IFA.IP,29878.5,29874.9
10/4/2022 17:00,IX.D.DOW.IFA.IP,30206.6,30204.2
10/4/2022 21:00,IX.D.DOW.IFA.IP,30297,30287.2
10/5/2022 1:00,IX.D.DOW.IFA.IP,30197.1,30192.3
10/5/2022 5:00,IX.D.DOW.IFA.IP,30162.1,30157.3
10/5/2022 9:00,IX.D.DOW.IFA.IP,30085.5,30081.9
10/5/2022 13:00,IX.D.DOW.IFA.IP,30013,30009.4
10/5/2022 17:00,IX.D.DOW.IFA.IP,30198.4,30196
10/6/2022 1:00,IX.D.DOW.IFA.IP,30391.6,30386.8
10/6/2022 5:00,IX.D.DOW.IFA.IP,30396.1,30391.3
10/6/2022 9:00,IX.D.DOW.IFA.IP,30164.5,30160.9
10/6/2022 13:00,IX.D.DOW.IFA.IP,30197.5,30193.9
10/6/2022 17:00,IX.D.DOW.IFA.IP,30102.7,30100.3
10/6/2022 21:00,IX.D.DOW.IFA.IP,29925.6,29915.8
10/7/2022 1:00,IX.D.DOW.IFA.IP,29909.5,29904.7
10/7/2022 5:00,IX.D.DOW.IFA.IP,29878,29873.2
10/7/2022 9:00,IX.D.DOW.IFA.IP,29944.4,29940.8
10/7/2022 13:00,IX.D.DOW.IFA.IP,29690.9,29687.3
10/7/2022 17:00,IX.D.DOW.IFA.IP,29356.8,29354.4
10/7/2022 21:00,IX.D.DOW.IFA.IP,29301.7,29291.9
10/10/2022 1:00,IX.D.SPTRD.IFA.IP,3624.81,3624.21
10/10/2022 5:00,IX.D.SPTRD.IFA.IP,3629.31,3628.71
10/10/2022 9:00,IX.D.SPTRD.IFA.IP,3618.81,3618.21
10/10/2022 13:00,IX.D.SPTRD.IFA.IP,3653.06,3652.46
10/10/2022 17:00,IX.D.SPTRD.IFA.IP,3595.03,3594.63
10/10/2022 21:00,IX.D.SPTRD.IFA.IP,3616.08,3614.58
10/11/2022 1:00,IX.D.SPTRD.IFA.IP,3619.31,3618.71
10/11/2022 5:00,IX.D.SPTRD.IFA.IP,3592.94,3592.34
10/11/2022 9:00,IX.D.SPTRD.IFA.IP,3580.06,3579.46
10/11/2022 13:00,IX.D.SPTRD.IFA.IP,3602.94,3602.34
10/11/2022 17:00,IX.D.SPTRD.IFA.IP,3632.68,3632.28
10/11/2022 21:00,IX.D.SPTRD.IFA.IP,3597.38,3595.88
10/12/2022 1:00,IX.D.SPTRD.IFA.IP,3600.43,3599.83
10/12/2022 5:00,IX.D.SPTRD.IFA.IP,3604.93,3604.33
10/12/2022 9:00,IX.D.SPTRD.IFA.IP,3606.93,3606.33
10/12/2022 13:00,IX.D.SPTRD.IFA.IP,3596.55,3595.95
10/12/2022 17:00,IX.D.SPTRD.IFA.IP,3596.8,3596.4
10/12/2022 21:00,IX.D.SPTRD.IFA.IP,3581.85,3580.35
10/13/2022 1:00,IX.D.SPTRD.IFA.IP,3589.17,3588.57
10/13/2022 5:00,IX.D.SPTRD.IFA.IP,3580.17,3579.57
10/13/2022 9:00,IX.D.SPTRD.IFA.IP,3590.67,3590.07
10/13/2022 13:00,IX.D.SPTRD.IFA.IP,3508.92,3508.32
10/13/2022 17:00,IX.D.SPTRD.IFA.IP,3640.07,3639.67
10/13/2022 21:00,IX.D.SPTRD.IFA.IP,3668.75,3667.25
10/14/2022 1:00,IX.D.SPTRD.IFA.IP,3666.98,3666.38
10/14/2022 5:00,IX.D.SPTRD.IFA.IP,3692.86,3692.26
10/14/2022 9:00,IX.D.SPTRD.IFA.IP,3655.11,3654.51
10/14/2022 13:00,IX.D.SPTRD.IFA.IP,3711.61,3711.01
10/14/2022 17:00,IX.D.SPTRD.IFA.IP,3604.07,3603.67
10/14/2022 21:00,IX.D.SPTRD.IFA.IP,3586.45,3584.95
10/15/2022 1:00,IX.D.SPTRD.IFA.IP,3586.46,3584.96
10/10/2022 1:00,IX.D.DOW.IFA.IP,29183.6,29178.8
10/10/2022 5:00,IX.D.DOW.IFA.IP,29222.6,29217.8
10/10/2022 9:00,IX.D.DOW.IFA.IP,29163.5,29159.9
10/10/2022 13:00,IX.D.DOW.IFA.IP,29416.5,29412.9
10/10/2022 17:00,IX.D.DOW.IFA.IP,29057.9,29055.5
10/10/2022 21:00,IX.D.DOW.IFA.IP,29230.6,29220.8
10/11/2022 1:00,IX.D.DOW.IFA.IP,29250.1,29245.3
10/11/2022 5:00,IX.D.DOW.IFA.IP,29048.6,29043.8
10/11/2022 9:00,IX.D.DOW.IFA.IP,28972,28968.4
10/11/2022 13:00,IX.D.DOW.IFA.IP,29172.5,29168.9
10/11/2022 17:00,IX.D.DOW.IFA.IP,29562.7,29560.3
10/11/2022 21:00,IX.D.DOW.IFA.IP,29284.9,29275.1
10/12/2022 1:00,IX.D.DOW.IFA.IP,29315.4,29310.6
10/12/2022 5:00,IX.D.DOW.IFA.IP,29353.9,29349.1
10/12/2022 9:00,IX.D.DOW.IFA.IP,29349.8,29346.2
10/12/2022 13:00,IX.D.DOW.IFA.IP,29255.8,29252.2
10/12/2022 17:00,IX.D.DOW.IFA.IP,29363.1,29360.7
10/12/2022 21:00,IX.D.DOW.IFA.IP,29261.7,29251.9
10/13/2022 1:00,IX.D.DOW.IFA.IP,29316.4,29311.6
10/13/2022 5:00,IX.D.DOW.IFA.IP,29243.9,29239.1
10/13/2022 9:00,IX.D.DOW.IFA.IP,29340.8,29337.2
10/13/2022 13:00,IX.D.DOW.IFA.IP,28765.3,28761.7
10/13/2022 17:00,IX.D.DOW.IFA.IP,29855.7,29853.3
10/13/2022 21:00,IX.D.DOW.IFA.IP,30050.5,30040.7
10/14/2022 1:00,IX.D.DOW.IFA.IP,30052.4,30047.6
10/14/2022 5:00,IX.D.DOW.IFA.IP,30220.4,30215.6
10/14/2022 9:00,IX.D.DOW.IFA.IP,29955.8,29952.2
10/14/2022 13:00,IX.D.DOW.IFA.IP,30371.3,30367.7
10/14/2022 17:00,IX.D.DOW.IFA.IP,29756.9,29754.5
10/14/2022 21:00,IX.D.DOW.IFA.IP,29662.3,29652.5
10/17/2022 1:00,IX.D.SPTRD.IFA.IP,3601.13,3600.53
10/17/2022 5:00,IX.D.SPTRD.IFA.IP,3603.51,3602.91
10/17/2022 9:00,IX.D.SPTRD.IFA.IP,3619.63,3619.03
10/17/2022 13:00,IX.D.SPTRD.IFA.IP,3638.26,3637.66
10/17/2022 17:00,IX.D.SPTRD.IFA.IP,3676.22,3675.82
10/17/2022 21:00,IX.D.SPTRD.IFA.IP,3688.36,3686.86
10/18/2022 1:00,IX.D.SPTRD.IFA.IP,3707.24,3706.64
10/18/2022 5:00,IX.D.SPTRD.IFA.IP,3742.49,3741.89
10/18/2022 9:00,IX.D.SPTRD.IFA.IP,3719.24,3718.64
10/18/2022 13:00,IX.D.SPTRD.IFA.IP,3760.99,3760.39
10/18/2022 17:00,IX.D.SPTRD.IFA.IP,3714.89,3714.49
10/18/2022 21:00,IX.D.SPTRD.IFA.IP,3747.74,3746.24
